hu620F18-GS02269-DNA_E02	67bc30d11c071e8fc3cc332073d229bc+52870
hu627574-GS01669-DNA_E01	3f0d1b0bac7381499b838720d856e9db+52874
hu63EB0A-GS01175-DNA_C05	7d1741a5095e0348dc91e86d58e37810+52877
hu64DBF7-GS01669-DNA_D03	7d6aa5643c39acbe3239346812d0fc0b+52874
hu661AD0-GS01670-DNA_C02	4f9452c04279292002125aeeaff93694+52877
hu67EBB3-GS01669-DNA_G06	9c1f260aedb8f17f2ea4b025767f992b+52871
hu687B6B-GS01669-DNA_H07	40649c3abe7a1a82c091edb6061c0578+52871
hu68929D-GS01669-DNA_F11	e09a9970fc51c2bde7746f8058b4f958+52869
hu6A01AF-GS03132-DNA_G01	1641c4ac358f856281ca3c3031a11a18+52863
hu6C733E-GS01669-DNA_E05	7b64688f46fc9c45e0a68b947fc3fb63+52870
hu6E4515-GS01173-DNA_D07	941827ac346a9a20e28752628349628f+52875
hu6EDC7E-GS02995-DNA_F02	bc2dc7f4603461632e9a48c77f5511db+52861
hu704A85-GS01239-DNA_E01	c7548057371ef4c653347351f572c984+52865
hu7123C1-GS01669-DNA_D07	5905f65f2f9395636c67e04ed7221d99+52871
hu71E59D-GS01239-DNA_F01	6367bb92a816df72daabb406d54c4b56+52872
hu72A81D-GS01173-DNA_C02	bff8e0550248eac142cbcd84a3aa9a2f+52872
hu72C17A-GS01669-DNA_F07	8dcd2227b4a9ea4644ffb11d180f2154+52875
hu7379BC-GS03052-DNA_E01	32646a62674d2809047edd3f39095126+52858
hu76CAA5-GS02269-DNA_G03	4b960d7c437a0b5f4b97d0592e7b1be2+52875
hu775356-GS01175-DNA_A07	3a4880e5f347b3c0632585d347e413e3+52874
hu7852C5-GS01175-DNA_H05	1e79df81d869c0ee753551c32af6cdc2+52878
hu79F922-GS01669-DNA_D06	d1f7fe8baa5dbcfb3f47b03c72b13855+52873
hu7A2F1D-GS01669-DNA_C01	f6950151b8d91150cc5b5d6b1a6bbfd1+52877
hu7A4AD1-GS01669-DNA_C05	c557657bc8313ebbfc8feb1dce964a21+52866
hu7B594C-GS01669-DNA_G05	b9d9aaad33f69c3cb9429bc2aa6a807e+52870
hu7C3A81-GS03052-DNA_F01	f0c77d594774619519d49940e8a4c8bf+52866
hu7DCBF9-GS01175-DNA_A03	ff71b203e5e013a92d9ec0366d6a2915+52874
hu8073B9-GS01239-DNA_G01	3d44969f69dba005fd07de22fb95fd9c+52872
hu80AD0F-GS03166-DNA_B03	401fa5abf4b13c4b256568fb12505d6a+52858
hu8229AE-GS01173-DNA_A07	3bfb0e7bae19e691f1887eae06065465+52874
hu82436A-GS02269-DNA_F03	bc19c9eed0bb05365cbe2eef15caf339+52875
hu826751-GS03052-DNA_B01	b8df7d26f4a6d1e2fdb8da7f773cc211+52869
hu82E689-GS01669-DNA_A09	2a0e7cf5eeb433cfae70fbfe0fcdfd97+52868
hu83BC6A-GS03023-DNA_C01	8aadaa78325f4207e56b83c226081956+52866
hu868880-GS02269-DNA_E01	5653240521284e59888c92b218eae3b0+52879
hu88A079-GS01669-DNA_F03	ba1a4b3d5bc0186c9c181cc5b16544a9+52875
hu8A5FBF-GS03184-DNA_A02	8d141d3bdc2dd63d7305ab2b335dff77+52865
hu8E2A35-GS01669-DNA_G11	3381f9ab21bc80e4347f5b7d6eb5920f+52871
hu8E87A9-GS01669-DNA_B09	2b6f5b04fa7bdd5e86c65a846ff2a46f+52865
hu8F918A-GS01670-DNA_B01	82b6fc11bc7f6dcc5ec4c3550a8cd6db+52871
hu90B053-GS01670-DNA_D02	3d6283774d234e6ee6dfef37d45cd26b+52861
hu925B56-GS03274-DNA_B01	f9f00bfdbaa2da2cacd32a7bc53f9ccf+52859
hu92C40A-GS01175-DNA_G03	c874599a9b8d51d22266ef7deabfeb01+52868
hu92FD55-GS01669-DNA_A04	851c640c7f298fd48b45d55a8168a6ff+52868
hu9385BA-GS00253-DNA_E01	9aa8e2e517520903825009e88a0a809c+52879
hu939B7C-GS01670-DNA_C01	c7d1faa56f140a699fb2478fbd60ad2e+52869
hu955EE1-GS01173-DNA_G01	b1bc5b9f3dedc8c71a679b340df3a907+52877
hu9E6329-GS03052-DNA_A01	b787ecfa60e2caf564b387f876822fcf+52858
huA02824-GS02269-DNA_G01	d31788bade7db09a6e1a687daf7b3eda+52872
huA05317-GS01669-DNA_E10	85d57b419aac7c9fd273d239bffe0916+52870
huA0E089-GS01175-DNA_B04	eeb92df507c722dde9c5e0a405fee05f+52871
huA3A02C-GS03166-DNA_E02	23e8e29ffdebf9c5e1618e5d5e74ac43+52866
huA49E22-GS01669-DNA_E04	6293725cac0e26474050b7e365e45c13+52875
huA4E2CF-GS01173-DNA_D04	73826e4f325ca3da5f4fb13b638c507d+52878
huA4F281-GS01669-DNA_H10	67f2b7c466f76bdcfa76312d56dac3fb+52872
huA5FD8B-GS02269-DNA_C02	437ef2a849d12ca9a0ec4cc9ea5274e3+52883
huAA245C-GS02269-DNA_D03	1d094bc57b8fb2ca4d63145f1cc52ce9+52866
huAA53E0-GS02260-DNA_A01	ac19759f6eb494957c595958fbf56934+52872
huAE4A11-GS01669-DNA_F02	4d2e12c1c2ea6fe0d1f4c2df2d2c27b3+52873
huAE6220-GS00253-DNA_H01	b1b988a00c9d179250c2e991d09d9e24+52873
huAEADC0-GS01175-DNA_E05	c9b0c5631e31497e0c159dcfd123d9cc+52875
huAEC1B0-GS01175-DNA_C04	006e1d6125ba019f28bb29330b3272ae+52870
huAFA81C-GS01669-DNA_E03	83e8339f94ff1ce0ab44e1b3452c0506+52876
huB1488D-GS03052-DNA_H01	40a95795820cd8c29dd503aa606f987a+52860
huB1FD55-GS01173-DNA_B07	f242515bf483f1d06e65facb54aa8334+52877
huB4883B-GS02269-DNA_H04	b095e3937de0df87b1e1de4267cd2d2b+52878
huB4940E-GS01175-DNA_C02	3acdf688c6ef9b7bc4cb78441246670c+52877
huB4D223-GS01669-DNA_H06	4c01ff64505f8efd69f101e13278f95c+52872
huB4F9B2-GS02269-DNA_A05	85581a39f240c92546c6407299d476a5+52872
huBA30D4-GS01173-DNA_H05	25428cca3194d4d384f8b1f944cfc447+52875
huBAAC98-GS01173-DNA_F02	3e5dcbe17f6fa6a1d7179f48787dc6ab+52876
huBE0B25-GS01669-DNA_D01	6bed428caf7c639a1c274d72cfd5c286+52877
huBEDA0B-GS00253-DNA_C01	6c2a83b37a0d3f1f36fb85c266176ca6+52877
huBEDA0B-GS01669-DNA_E02	5be653b6158dbf9ccda9e8b08dd72cbf+52869
huC14AE1-GS01175-DNA_G05	f169bf1c8d713e4f4bf074dfd2e50875+52880
huC29627-GS01173-DNA_C06	7872b0469e1ec1cfff778acc7cb33e7d+52874
huC30901-GS00253-DNA_B01	074022349f623ee5aba2d23a7c64bd6a+52876
huC3160A-GS01669-DNA_G08	1e7a3e6896ad78cd3a5660e775029043+52871
huC434ED-GS01669-DNA_D08	245707f8d0ab38e7aa44a15fa2da78e9+52871
huC5733C-GS01669-DNA_F06	f6e9242f548b3fd1850b304af0df7d68+52871
huC92BC9-GS01669-DNA_C11	10b3bf2eefb213a28fe17e1e1c0729b2+52871
huC93106-GS01669-DNA_B11	e1b6eccd31023d7e88f8c06f40ebac28+52868
huCA017E-GS01175-DNA_B01	8cef42f60f6577d081e32e0517bc1a19+52871
huCA14D2-GS01669-DNA_A07	7d062c0791516f85743cb59664b6e8b4+52869
huCBDC6D-GS03166-DNA_A03	9ec7b329dd04c78fac30cdae0b7eb940+52869
huCCAFD0-GS01669-DNA_B10	066605c3a8361781be3be3705000b735+52872
huCD380F-GS01175-DNA_H06	038d85cf8762fad7f38b1e87af17e54a+52866
huD09534-GS01669-DNA_F10	4c16e0a274b3f65637e651a784c60727+52865
huD103CC-GS01669-DNA_C09	41fec5d9957972a44221a377c4436a9f+52867
huD10E53-GS01669-DNA_B04	60c014e73a13cce3e33f679fbbe6b8bd+52871
huD2B804-GS03132-DNA_B01	228ed34d7a87051ef73bf3ac5bba1c92+52865
huD37D14-GS01175-DNA_A04	c55cd82c43f541e8006c01ba15c88d22+52872
huD3A569-GS02269-DNA_F04	7300a5dfe34a48032c54fe17b7e1f866+52877
huD52556-GS01669-DNA_A02	e2626f1bbe7dbdadaef98c8ce5a00a6d+52877
huD649F1-GS03133-DNA_D02	67c86beb04956ba744bb19070a73b35e+52862
huD81F3D-GS01173-DNA_D06	8a47879e429f15e4f8dc6c672fd190da+52875
huD9EE1E-GS01669-DNA_F09	fc24ccc555dd87553275a184c29c2cc1+52875
huDBD591-GS01175-DNA_A02	a24bd668e46916b44955ebf04c8f0686+52876
huDBF9DD-GS01669-DNA_E09	a22888efc406f4fa398d7cbd1765d505+52872
huDE435D-GS01669-DNA_D11	cf502423e6aec8967c14c86717f161a2+52869
huDF04CC-GS01175-DNA_B03	5799a9df175d89ced08766efff1918ca+52870
huE2E371-GS02269-DNA_H03	221160d3db19f3641f5405cd417a41a2+52875
huE58004-GS01669-DNA_H02	c94a52eb1b44be5a977d31f255eda540+52869
huE80E3D-GS00253-DNA_D01	8444b44dad4036764cbabc2981567a3a+52884
huE9B698-GS01669-DNA_H09	ef0a7529bfd3737635516730f8825da5+52862
huEA4EE5-GS01669-DNA_G02	ef517d63b6a961561f69272bd255549c+52875
huEBD467-GS01670-DNA_G01	f0d5c3f519c6c10f300b6e4f239d6ec5+52871
huEC6EEC-GS01175-DNA_H04	7b405554a64e3ff2940a2f3ca144988d+52869
huED0F40-GS01669-DNA_H08	fa2c0e44201b49cb9f79e024f8fa9a61+52870
huEDEA65-GS01669-DNA_F01	f1024fcedb4b8aa017fadba3f5c1cab1+52877
huEDF7DA-GS01669-DNA_C04	85372adfeea06a38e1be160560090c32+52869
huF160AA-GS03166-DNA_G01	0f039cb64828de11a56552009519a858+52866
huF1DC30-GS01669-DNA_G01	aa9a8d0a710c38c75c228f8cd3703a76+52877
huF2DA6F-GS02269-DNA_A01	eff255415947f0796a5bc26cd1bd5fcd+52882
huF5AD12-GS01175-DNA_D06	63d566e04c1f9eb0e9c166b514d60153+52871
huF5E0B6-GS01175-DNA_G04	ab2354cec9e8cdade33f6d2fc5da3c2d+52873
huF80F84-GS01669-DNA_B01	7f5b61c0d9178e76a50a66d76d077426+52872
huF83462-GS03166-DNA_B02	0f8b7855cadd77b9fce1b42c744efc74+52861
huFA70A3-GS01670-DNA_G02	5fd7bab2097bccc841e324cf3f788cef+52870
huFAF983-GS01175-DNA_F02	f7c94b22ff20530ff0c81c797abf4872+52878
huFCC1C1-GS02269-DNA_A02	ed52aeed927650ae0cf5cc3894c41210+52869
huFE71F3-GS01669-DNA_B06	3b9430dfe7c734f33848b63fc3c276e3+52875
huFFAD87-GS01669-DNA_H05	8ef9eaa3fb398da1927f334ae35d1cbd+52876
huFFB09D-GS01669-DNA_D04	b01e78749ab48eb1af487b23df11fd6b+52867
NA06984-GS000017231-ASM	9a757a0753b697c58aa79bca4166ea26+52876
NA06989-GS000017234-ASM	ca194a33a9f6e4a392caa502c5649ecb+52868
NA06994-GS000012110-ASM	22245974e8b7d3029da442f768977be5+52877
NA07000-GS000016078-ASM	b88734273ca1eeba9ce1a480cf15b06b+52874
NA07029-GS000013213-ASM	04a624ffc789ba64d126b0da4e6d0c9e+52879
NA07346-GS000012113-ASM	44530e98ff3c8514063e1207bfd832d4+52871
NA07347-GS000012580-ASM	4a171edb9867ad6bea4b10d9aa9296bc+52877
NA07349-GS000012109-ASM	46c411519a78da8ba17c59467346b478+52878
NA10831-GS000016048-ASM	c2d334e02b3b5906d9652a2d8ac50b1f+52871
NA10837-GS000016047-ASM	a39640d15297d164fc6edfd81daf1396+52877
NA10838-GS000016046-ASM	83363ba56c7a5db3727930fa69f8e6d6+52876
NA10839-GS000016380-ASM	113d94b07e72d6a8e8a091e6bf9c9dc7+52872
NA10840-GS000016542-ASM	07904d85e6a58966d94230c57b5daf3f+52872
NA10843-GS000016541-ASM	f24df2323769100a56e3e7afbf0b8a14+52868
NA10845-GS000016540-ASM	2305bdfda53f8685eb9ba62c596f8173+52876
NA10852-GS000016045-ASM	20810c48bc5425427cfce93a0759cfb1+52871
NA10855-GS000016539-ASM	34f87de6bd45920012f2f1e1db5c491f+52872
NA10856-GS000016538-ASM	a1e56e7809cc5b841515e9cff08f49bf+52879
NA10861-GS000016044-ASM	70b5ba4672f6ae91a7840cbdd34a0f1b+52870
NA10864-GS000016043-ASM	4d8435f07953a39db6ce5f3f759bcdce+52872
NA11829-GS000016042-ASM	92ceeb55a30cb4ae213cd458b58af0ff+52873
NA11830-GS000016041-ASM	763ef6b75111b50c25ce694e7c7ba93d+52870
NA11831-GS000016040-ASM	5ef846901b88eb248028cf01eb800cdb+52876
NA11832-GS000016039-ASM	8c86e5660218eef3204544c01a3f9ca6+52871
NA11893-GS000016537-ASM	8f1081054381978c19c94b03ca47670d+52878
NA11894-GS000016470-ASM	3313f02e15cb73cf94296f4fb888b7d8+52871
NA11919-GS000016038-ASM	8678b10af4a1ff0022f5fbfab38a445b+52875
NA11920-GS000016037-ASM	bebc350e894db02d6b1415802b01d919+52870
NA11930-GS000016036-ASM	841f74c9b9d428dad691461a468783ad+52876
NA11931-GS000016469-ASM	c75ed01196f95463deef265dba56ab93+52873
NA11994-GS000016468-ASM	47b3ac1351d497cc3c26ea90e77e6c73+52876
NA11995-GS000016467-ASM	f77fd0a106bf211b11670e67d02697c5+52871
NA12003-GS000016035-ASM	911b77960c3ff126b127cde9334f6225+52873
NA12004-GS000016034-ASM	0089043f7bcccf244debb46005f7a78b+52872
NA12005-GS000016466-ASM	177b6daa16e2bd0943285b01551a95a8+52879
NA12006-GS000016465-ASM	a13addadf74851a9a60db8b7ed3c71c3+52873
NA12045-GS000016033-ASM	5ba7171233f318319cd15ea521ac3dc2+52878
NA12046-GS000016022-ASM	c91988a4244f173a533f6dc364581b8d+52871
NA12155-GS000016021-ASM	bb79b2c46a3eb5f7d81d278ae40691e2+52875
NA12156-GS000016020-ASM	3eca1610179cb796cd8d1e8144e814c2+52870
NA12272-GS000016019-ASM	877c8cbaa8c52e19337fc20d6f323740+52877
NA12273-GS000016464-ASM	bc1bcd706227f81d61e5637b33ab17a3+52871
NA12286-GS000016463-ASM	e74597aaecfdec6d50903ca1a2859f01+52876
NA12287-GS000016462-ASM	cd02fd1fad0a21717dd21a3befdcd087+52873
NA12329-GS000017106-ASM	4a77f2ff291c189ad366a3cf98a1e19a+52871
NA12335-GS000016018-ASM	55159833d857acb4d97f4b96d25701bb+52874
NA12340-GS000016461-ASM	7a8930b501fb4eeecae26bddee4a6c80+52878
NA12341-GS000016017-ASM	30f180b44e22598e1046c06e36b3d5cc+52871
NA12344-GS000016026-ASM	d937119262c3eab1ef025da1be23cf27+52877
NA12347-GS000016025-ASM	cb699d98d4bb83c7c59fa486b359491a+52878
NA12348-GS000017242-ASM	a35b9ec4a9ecfde1d762e1d8d28c1f13+52867
NA12376-GS000016460-ASM	a27662f5f77b9a4c4e8da6de1271debe+52872
NA12386-GS000016459-ASM	6d4bfc4ec33b0246b874384a12c81197+52871
NA12399-GS000016458-ASM	2ed0854a468f4e383f13af3f3724ea82+52878
NA12400-GS000016011-ASM	0c738e295be7c0c6dce6843d8c9d576e+52868
NA12413-GS000016457-ASM	80b6f09e0590fb06dd48bce3cca4e170+52875
NA12414-GS000016417-ASM	2718b227d77058f2a1024234aa61824f+52871
NA12485-GS000016404-ASM	9e4039158e1ab828a0b88e3961c912ce+52878
NA12489-GS000016403-ASM	d558aa6255e73635283790fea2481ccd+52871
NA12546-GS000016402-ASM	b40d2d1085469c95bc278ba7d447814b+52877
NA12707-GS000016401-ASM	3d13517c9b5a90bbc50d490ec43f642d+52877
NA12716-GS000017241-ASM	641095617f691a6b4a767ad6b417f348+52873
NA12717-GS000016416-ASM	a5336c640549403ed2631bb1b491563f+52870
NA12740-GS000016400-ASM	53b4445fc7c5a8ed1ab019c27062fdff+52870
NA12750-GS000016415-ASM	74740be750e0824336b46eca7d989bd4+52876
NA12751-GS000016414-ASM	a90ea7a98b639b7df88ee09559b73bb6+52872
NA12752-GS000016413-ASM	2ee97f6f72300249dd91495cea3646bd+52875
NA12753-GS000016412-ASM	a7518f057b4a2c458fb6b5ceb3d1ab91+52871
NA12760-GS000016411-ASM	5ed07b26fe3a0787db2b76460b701807+52876
NA12761-GS000016399-ASM	84188bca24b078231a73c181cc227691+52874
NA12762-GS000016410-ASM	352adaa37eb905229ae24d89c2aa74ab+52876
NA12763-GS000016398-ASM	861912b99a0f7b805877a92186d0974e+52872
NA12766-GS000016409-ASM	23056e050fabec8e589456f926c63e2d+52877
NA12767-GS000016408-ASM	6686f45d073837dafcc4b023de3f22d8+52869
NA12775-GS000016397-ASM	c35ecbacd43cc9d15cc095a74dcd99f0+52879
NA12776-GS000016396-ASM	7893061aec541ef0470bf2d0f2d0ae58+52873
NA12777-GS000016395-ASM	301c8d64e5d9a7b53ac055d7c5c90390+52875
NA12778-GS000016456-ASM	30512833cc7b72d93b2b661157e90027+52870
NA12801-GS000016407-ASM	ba00e8ed5c4aa69f883d48e2329b7377+52878
NA12802-GS000016406-ASM	15b9a101c341c0bb07bd1500641eeca0+52873
NA12812-GS000016405-ASM	cc8667bdbe108a8b6448142628ff6ee5+52877
NA12813-GS000016394-ASM	f714785dd7bb38d8fa8a8e40eb2383fa+52871
NA12814-GS000016393-ASM	0831e215d59ffc9c5762c6fb1a4f2d58+52878
NA12815-GS000016383-ASM	605db155d94d6bef9ca1adb167defe51+52873
NA12817-GS000016418-ASM	51420751641822ff69bbcce3973ad846+52875
NA12818-GS000016392-ASM	783d7e715ff0dfb4de09390d2f4c82ce+52873
NA12827-GS000017240-ASM	b06baabcf5c766985c90c12d3e4a9809+52875
NA12828-GS000017899-ASM	9296665a5d0f72e5395293f1e316f2e7+52870
NA12829-GS000016704-ASM	8624768ce7b6854a0e2243421b55924b+52878
NA12830-GS000017900-ASM	79a0e41423b1582ef434355820eb1345+52870
NA12832-GS000016702-ASM	0da632a4bd15e222cf1c6ce22d9edd54+52871
NA12842-GS000016701-ASM	951cc8c6a0dd39691ba1e77bf9d4dc4c+52879
NA12843-GS000016700-ASM	49c8184eba4c9095ae38c72bab7a0ca6+52873
NA12864-GS000016382-ASM	073c3042689302b218104b458048a439+52874
NA12872-GS000016381-ASM	7176ee99d6b2e350f16e2372d0f5cd00+52878
NA12873-GS000016699-ASM	5a0d10332a23a13d316d13835f8e4196+52873
NA18497-GS000017238-ASM	e3007a4184e46231141eb87e4e98b8d2+52890
NA18498-GS000017237-ASM	a1c77325feb8ceb395f0aab5d2516b62+52889
NA18499-GS000017224-ASM	6d84269699736053dca050dca09fe632+52884
NA18500-GS000017223-ASM	b945d978d53cdf1241d57b482e28b6d7+52889
NA18501-GS000017371-ASM	25fb00a1e818d5f479348d883c0cc3b3+52889
NA18502-GS000017172-ASM	2970ee36fcf7f6469e4ba781a048d4a5+52879
NA18503-GS000017173-ASM	d66bae7a8983e1882392ee8efbf8bcf4+52886
NA18504-GS000017182-ASM	54fed63ea059c4fdf581fdd4c8e046a0+52890
NA18505-GS000017185-ASM	6f25a0cb3d1dbec70c46a1e0cb0b6e24+52884
NA18506-GS000017030-ASM	a37aabda976df2befba0ae7874da3e6a+52892
NA18507-GS000017029-ASM	11d0d0ba39d991e1b41cf4bc9407533a+52888
NA18508-GS000017028-ASM	9357f805aa6dc5645863068e5549d263+52883
NA18521-GS000017023-ASM	44e9154715ea561aaa1432a5af88f3b3+52889
NA18522-GS000017026-ASM	a0a302dfe74fc43f28f4d6736222197f+52888
NA18870-GS000017227-ASM	84b4ae9739ad4bf9585c3d778085390e+52883
NA18871-GS000017226-ASM	80764b4a5c65c587e88d87d6786b12d3+52890
NA18872-GS000017119-ASM	570c2a73d8b1b51d2233650d8b6af32b+52890
NA18909-GS000017025-ASM	72b1811c064ab09b336575584cb334a4+52887
NA18911-GS000017024-ASM	9cc2248a6cb9c505c26322f118ae6911+52888
NA18916-GS000017022-ASM	f696640b90d7609b7cd533eb2a177c24+52884
NA18917-GS000017027-ASM	c3653b250e9c8e1a20b025ff17963336+52888
NA18923-GS000017262-ASM	25bf28c388dbd27d3fc0a21d8a9c12ba+52891
NA18924-GS000017261-ASM	786d74def199a53f70dbe120cfe72db1+52887
NA18930-GS000017044-ASM	71851e203b10670dcda8aa5a2c79ca95+52884
NA18933-GS000017045-ASM	63804255cab2bee6fafa952e84604303+52883
NA18934-GS000017046-ASM	ca5af46dc68ac412eaa7562589c67173+52889
NA18935-GS000017047-ASM	7faa83ad4a90ebeed84da2b232cd9897+52890
NA19093-GS000017050-ASM	9a102b60c395068e4ff9cff931d39a5c+52887
NA19097-GS000017053-ASM	e9ea89e85fec404adbf04e0e3f3f74d5+52884
NA19098-GS000017043-ASM	d26b4fa85d17c7682cffa04c96c1d9e9+52889
NA19100-GS000017041-ASM	9205b6fced99c1a1e0c7a76e81f484b0+52885
NA19107-GS000017040-ASM	f4078692ec57d6bc8e19414033035736+52889
NA19109-GS000017039-ASM	10eda114cfec0a512bfb0a91cce96647+52887
NA19113-GS000017038-ASM	8f1a025ada0e38b7b0359d25a14b5104+52889
NA19114-GS000017037-ASM	35e89d2174dee67802f8bd5988d386d9+52886
NA19115-GS000017036-ASM	f40978cb04ab8920917bd6790298ebff+52884
NA19116-GS000017035-ASM	933815be6f9d1f5143ddf6a80738f695+52884
NA19117-GS000017051-ASM	0bfaf8361c7afad913ea8890f8397f5d+52890
NA19118-GS000017034-ASM	489a2a9fd540218b2a95db04d65b14b4+52886
NA19120-GS000017052-ASM	d9352689e64d470c3f3c6d83d3b39530+52889
NA19130-GS000017055-ASM	29b76a8abac0074ed5d4946c85622724+52889
NA19137-GS000017137-ASM	e51443e39dbe0fe64c7d6b643abe8108+52883
NA19138-GS000017189-ASM	619cc1f9f15fa1d6e6566f09d9cdd7a8+52888
NA19139-GS000017188-ASM	c187f3ba6d28242fa649b7e06dcc4d10+52889
NA19143-GS000017054-ASM	372b04c02a221fd5ecb7722a0cc47afd+52887
NA19144-GS000017136-ASM	5beccc60856127470faff73e324838c3+52892
NA19145-GS000017133-ASM	22e8e091d6589f969a14ed75089aa08f+52891
NA19146-GS000017131-ASM	05c27fc9af3acc762e83db1a19d98068+52891
NA19147-GS000018623-ASM	ae791ba4a47e7215940cb954e1067c15+52886
NA19148-GS000018624-ASM	bde16444a2501a79b8ef7e13b43225d4+52888
NA19152-GS000017413-ASM	8fdd20f26716e4666513af1fbf3986a4+52888
NA19153-GS000017412-ASM	6915e25f430bd23737faae241b3ecd4d+52895
NA19154-GS000017411-ASM	3b20dc36b61f69fe60b9db320558309f+52892
NA19159-GS000017410-ASM	fee3f22af67ff69304ba04c31c495f68+52889
NA19160-GS000017259-ASM	b9af4612f6017ed92c344bfe77d6daa5+52893
NA19161-GS000017409-ASM	139b889daa862f3a0f0a20b28809b931+52893
NA19171-GS000017280-ASM	b176ba296b2e3f61ce2520887f6f5de9+52893
NA19172-GS000017279-ASM	3fb6f08bf28ecd803a174530389fa633+52887
NA19173-GS000017257-ASM	1f29b5cb3c483877939b1aa16fb6c0a7+52894
NA19174-GS000017278-ASM	a4d39ebc936bae921b093792d96de38b+52893
NA19186-GS000017260-ASM	ac2359e865f0b651f15989f5692a9a66+52892
NA19189-GS000017277-ASM	fbe6b55d82841e28633dec904faceafc+52894
NA19190-GS000017276-ASM	e322e83547038e07a9bea1a252aaa5da+52888
NA19191-GS000017275-ASM	7ab43643b289e6626dd2e36777bd3e39+52893
NA19200-GS000017898-ASM	3244c19f073414401b497b225cbb6aff+52890
NA19201-GS000017244-ASM	139a426455d0fb3bb3e7e10d94b857a5+52882
NA19202-GS000017174-ASM	6d6647a3db4d3ec6ecabbf60bdeef9f4+52884
NA19210-GS000017274-ASM	93b4c5329dc20b0d97c828f0550bf762+52893
NA19211-GS000017273-ASM	676f336196a83d895bf3463f10b40d82+52892
NA19221-GS000017272-ASM	134d6b9709bc9592a0fee85adbd6d07f+52888
NA19222-GS000017270-ASM	ce375c1b9b8f87dc59ea1c1334bcf0b2+52888
NA19236-GS000017269-ASM	81ed7d3c2556a0ec4d8550d43ad5aa9d+52894
NA19238-GS000017268-ASM	df262b13c570d47af6a9d19f2c834023+52888
NA19239-GS000017267-ASM	2b4d1c61b9644d446dd2dce717592b1e+52894
NA19240-GS000018625-ASM	5a5b930b336ac569abb6c3f488a0acab+52887
NA19247-GS000017266-ASM	f9e6723d2bccd06fc1a42fac5f058b6a+52886
NA19249-GS000017265-ASM	d5ee63c7f868c5ddb540d9515ed982b8+52890
NA19256-GS000017258-ASM	28c0c228c0930e3c7d79a2fb38280e39+52894
NA19257-GS000017264-ASM	095fe05f78ee3189cb94d5f08a7c504b+52886
NA19258-GS000017263-ASM	8f76ad92704f9ebbb639ecc560a18245+52890
NA19314-GS000017175-ASM	a5b8bd90d7c4f2c1b029565301ca322a+52884
NA19397-GS000017176-ASM	b4937a8737f09bdd44db9af1fb69db6a+52890
NA19398-GS000017243-ASM	b81390ef887ed4bcdfc45c834e8bd1ff+52883
NA19399-GS000017177-ASM	0e3435a3fa3189e4d4086f3125c927b9+52884
NA19404-GS000017239-ASM	136575394cb151bd716a63d9578c9ab3+52883
NA19428-GS000017187-ASM	909ad21d98c6a5d0bbf5950995cc7029+52889
NA19429-GS000017186-ASM	593bac932e38a8af5f63505a4916f216+52890
NA19434-GS000016668-ASM	02f7360cd34969a273f2270154a0cc3f+52883
NA19435-GS000016558-ASM	c29cfcc4912345869e793eabe28cb66b+52883
NA19440-GS000016557-ASM	a2afb912c30e0430bbf1c0c2d2204699+52885
NA19443-GS000016556-ASM	e12bfa8df7d2641ecb1b90821f70b128+52889
